code,org,section,enrollmentCapacity,actualEnrolment,deliveryMode,enrollmentControls
ENG300Y1,ENG,Y,11,6,CLASS,*
ENG300Y1,ENG,Y,34,10,ONLSYNC,*
ENG303H1,ENG,F,45,45,ONLSYNC,
ENG306Y1,ENG,Y,45,29,ONLSYNC,*
ENG308Y1,ENG,Y,45,33,ONLSYNC,*
ENG308Y1,ENG,Y,45,36,ONLSYNC,*
ENG311H1,ENG,S,9,9,CLASS,*
ENG311H1,ENG,S,36,36,ONLSYNC,*
ENG320Y1,ENG,Y,10,10,CLASS,*
ENG320Y1,ENG,Y,35,35,ONLSYNC,*
ENG322Y1,ENG,Y,14,14,CLASS,*
ENG322Y1,ENG,Y,66,32,ONLSYNC,*
ENG323H1,ENG,F,45,45,ONLSYNC,*
ENG323H1,ENG,S,12,12,CLASS,*
ENG323H1,ENG,S,33,33,ONLSYNC,*
ENG324Y1,ENG,Y,45,35,ONLSYNC,
ENG328Y1,ENG,Y,12,12,CLASS,*
ENG328Y1,ENG,Y,33,33,ONLSYNC,*
ENG330H1,ENG,F,12,12,CLASS,
ENG330H1,ENG,F,33,17,ONLSYNC,
ENG340H1,ENG,F,14,13,CLASS,*
ENG340H1,ENG,F,31,19,ONLSYNC,*
ENG341H1,ENG,S,10,10,CLASS,*
ENG341H1,ENG,S,35,34,ONLSYNC,*
ENG347Y1,ENG,Y,45,10,ONLSYNC,*
ENG348Y1,ENG,Y,18,9,CLASS,*
ENG348Y1,ENG,Y,27,5,ONLSYNC,*
ENG350H1,ENG,F,45,25,ONLSYNC,*
ENG353Y1,ENG,Y,11,9,CLASS,*
ENG353Y1,ENG,Y,34,18,ONLSYNC,*
ENG354Y1,ENG,Y,16,1,CLASS,*
ENG354Y1,ENG,Y,29,14,ONLSYNC,*
ENG357H1,ENG,S,21,21,CLASS,*
ENG357H1,ENG,S,24,24,ONLSYNC,*
ENG363Y1,ENG,Y,23,5,CLASS,
ENG363Y1,ENG,Y,22,10,ONLSYNC,
ENG365H1,ENG,S,15,15,CLASS,*
ENG365H1,ENG,S,30,30,ONLSYNC,*
ENG371H1,ENG,F,45,45,ONLSYNC,*
ENG371H1,ENG,S,8,8,CLASS,*
ENG371H1,ENG,S,37,37,ONLSYNC,*
ENG372H1,ENG,F,23,16,CLASS,*
ENG372H1,ENG,F,22,22,ONLSYNC,*
ENG373H1,ENG,F,14,14,CLASS,*
ENG373H1,ENG,F,31,31,ONLSYNC,*
ENG373H1,ENG,S,9,9,CLASS,*
ENG373H1,ENG,S,36,36,ONLSYNC,*
ENG374H1,ENG,F,45,28,ONLSYNC,*
ENG378H1,ENG,F,20,14,CLASS,*
ENG378H1,ENG,F,25,24,ONLSYNC,*
ENG379H1,ENG,S,8,6,CLASS,*
ENG379H1,ENG,S,37,7,ONLSYNC,*
ENG382Y1,ENG,Y,23,17,CLASS,
ENG382Y1,ENG,Y,22,22,ONLSYNC,
ENG385H1,ENG,F,23,23,CLASS,*
ENG385H1,ENG,F,22,22,ONLSYNC,*
ENG388H1,ENG,S,20,13,ONLSYNC,
ENG389H1,ENG,F,20,19,ONLSYNC,*
ENG480H1,ENG,F,10,7,CLASS,4
ENG480H1,ENG,F,10,5,ONLSYNC,4
ENG480H1,ENG,S,5,2,CLASS,4
ENG480H1,ENG,S,5,4,CLASS,4
ENG480H1,ENG,S,15,1,ONLSYNC,4
ENG480H1,ENG,S,15,8,ONLSYNC,4
ENG481H1,ENG,F,20,5,CLASS,4
ENG481H1,ENG,F,20,12,ONLSYNC,*
ENG481H1,ENG,F,0,0,ONLSYNC,4
ENG481H1,ENG,S,9,8,CLASS,4
ENG481H1,ENG,S,4,4,CLASS,4
ENG481H1,ENG,S,11,11,ONLSYNC,4
ENG481H1,ENG,S,16,10,ONLSYNC,4
ENG482H1,ENG,F,20,3,ONLSYNC,4
ENG482H1,ENG,S,5,5,CLASS,4
ENG482H1,ENG,S,15,15,ONLSYNC,4
ENG483H1,ENG,F,10,10,CLASS,4
ENG483H1,ENG,F,10,5,ONLSYNC,4
ENG483H1,ENG,S,5,5,CLASS,4
ENG483H1,ENG,S,15,14,ONLSYNC,4
ENG484H1,ENG,S,3,3,CLASS,4
ENG484H1,ENG,S,17,8,ONLSYNC,4
ENG485H1,ENG,F,10,10,CLASS,4
ENG485H1,ENG,F,10,6,ONLSYNC,4
ENG485H1,ENG,S,5,5,CLASS,4
ENG485H1,ENG,S,15,6,ONLSYNC,4
ENG486H1,ENG,F,20,20,ONLSYNC,4
ENG486H1,ENG,F,10,7,CLASS,4
ENG486H1,ENG,F,9,7,CLASS,4
ENG486H1,ENG,F,10,4,ONLSYNC,4
ENG486H1,ENG,F,11,8,ONLSYNC,4
ENG487H1,ENG,F,10,7,CLASS,4
ENG487H1,ENG,F,10,2,ONLSYNC,4
ENG488H1,ENG,S,5,5,CLASS,4
ENG488H1,ENG,S,5,5,CLASS,4
ENG488H1,ENG,S,15,11,ONLSYNC,4
ENG488H1,ENG,S,15,6,ONLSYNC,4
ENG489H1,ENG,F,20,12,ONLSYNC,4
ENG499Y1,ENG,Y,9,0,CLASS,4
ENG499Y1,ENG,Y,6,0,ONLSYNC,4
ENV100H1,ENVMT,F,500,288,ONLSYNC,
ENV198H1,ENVMT,S,8,8,CLASS,1
ENV198H1,ENVMT,S,17,17,ONLSYNC,1
ENV199H1,ENVMT,S,10,10,CLASS,1
ENV199H1,ENVMT,S,15,14,ONLSYNC,1
ENV200H1,ENVMT,S,72,46,CLASS,*
ENV200H1,ENVMT,S,428,139,ONLSYNC,*
ENV221H1,ENVMT,F,320,185,ONLSYNC,*
ENV221H1,ENVMT,F,30,15,ONLSYNC,*
ENV222H1,ENVMT,S,350,203,ONLASYNC,*
ENV223H1,ENVMT,F,18,18,CLASS,*
ENV223H1,ENVMT,F,87,87,ONLSYNC,*
ENV234H1,EEB,F,205,130,ONLSYNC,*
ENV237H1,PHY,S,6,6,CLASS,*
ENV237H1,PHY,S,20,14,ONLSYNC,*
ENV238H1,PHY,S,2,2,CLASS,
ENV238H1,PHY,S,8,8,ONLSYNC,
ENV261H1,ENVMT,F,60,52,ONLSYNC,*
ENV307H1,ENVMT,S,12,12,CLASS,*
ENV307H1,ENVMT,S,72,66,ONLSYNC,*
ENV316H1,ENVMT,F,9,9,CLASS,3
ENV316H1,ENVMT,F,16,16,ONLSYNC,3
JGE321H1,GGR,F,60,60,ONLSYNC,*
ENV322H1,ENVMT,F,17,17,ONLSYNC,*
ENV322H1,ENVMT,F,72,56,ONLSYNC,*
ENV323H1,ENVMT,S,12,12,CLASS,*
ENV323H1,ENVMT,S,58,53,ONLSYNC,*
ENV330H1,ENVMT,S,9,9,CLASS,*
ENV330H1,ENVMT,S,31,17,ONLSYNC,*
JGE331H1,GGR,F,28,24,CLASS,*
JGE331H1,GGR,F,62,34,ONLSYNC,*
ENV333H1,ENVMT,F,120,92,ONLSYNC,*
ENV334H1,EEB,S,8,8,CLASS,*
ENV334H1,EEB,S,36,33,ONLSYNC,*
ENV335H1,ENVMT,F,19,19,CLASS,*
ENV335H1,ENVMT,F,70,30,ONLSYNC,*
ENV337H1,ENVMT,S,15,15,CLASS,*
ENV337H1,ENVMT,S,45,29,ONLSYNC,*
ENV341H1,ENVMT,F,16,16,CLASS,*
ENV341H1,ENVMT,F,73,43,ONLSYNC,*
ENV346H1,ENVMT,F,18,11,ONLSYNC,3
ENV347H1,ENVMT,F,17,9,CLASS,*
ENV347H1,ENVMT,F,72,36,ONLSYNC,*
ENV350H1,ENVMT,F,62,51,ONLSYNC,*
ENV350H1,ENVMT,F,24,15,CLASS,*
ENV350H1,ENVMT,F,76,30,ONLSYNC,*
ENV361H1,ENVMT,S,12,12,CLASS,*
ENV361H1,ENVMT,S,48,48,ONLSYNC,*
ENV422H1,ENVMT,F,17,12,CLASS,3
ENV422H1,ENVMT,F,33,15,ONLSYNC,3
ENV432H1,EEB,F,14,10,CLASS,*
ENV432H1,EEB,F,16,11,ONLSYNC,*
ENV440H1,ENVMT,F,50,0,ONLSYNC,4
ENV451H1,ENVMT,F,16,9,CLASS,4
ENV451H1,ENVMT,F,34,34,ONLSYNC,4
ENV452H1,ENVMT,S,4,4,CLASS,4
ENV452H1,ENVMT,S,13,10,ONLSYNC,4
JEH455H1,HMB,S,11,3,CLASS,4
JEH455H1,HMB,S,19,11,ONLSYNC,3
ENV461H1,ENVMT,F,25,25,ONLSYNC,4
ENV462H1,ENVMT,S,17,13,CLASS,3
ENV462H1,ENVMT,S,43,13,ONLSYNC,3
ENV491Y1,ENVMT,Y,0,0,CLASS,4
ENV491Y1,ENVMT,Y,0,0,ONLSYNC,4
ETH201H1,ETHIC,F,50,50,ONLASYNC,*
ETH230H1,ETHIC,S,9,9,CLASS,*
ETH230H1,ETHIC,S,41,13,ONLSYNC,*
ETH350H1,ETHIC,Y,10,3,ONLSYNC,
ETH401H1,ETHIC,Y,3,3,CLASS,
ETH401H1,ETHIC,Y,9,8,ONLSYNC,
HUN100Y1,CERES,Y,15,3,CLASS,
HUN100Y1,CERES,Y,10,1,ONLSYNC,
MGR100H1,CERES,F,12,12,CLASS,
MGR100H1,CERES,F,18,14,ONLSYNC,
MGR101H1,CERES,S,14,7,CLASS,
MGR101H1,CERES,S,16,2,ONLSYNC,
EUR200Y1,CERES,Y,20,11,CLASS,*
EUR200Y1,CERES,Y,68,7,ONLSYNC,*
MGR245Y1,CERES,Y,14,13,CLASS,
MGR245Y1,CERES,Y,16,5,ONLSYNC,
HUN310Y1,CERES,Y,8,2,CLASS,
HUN310Y1,CERES,Y,17,1,ONLSYNC,
EUR498H1,CERES,S,0,0,CLASS,*
EUR498H1,CERES,S,25,15,ONLSYNC,*
FSL100H1,FRE,F,65,65,ONLSYNC,
FSL100H1,FRE,F,65,65,ONLSYNC,
FSL100H1,FRE,F,32,32,CLASS,
FSL100H1,FRE,F,33,33,ONLSYNC,
FSL100H1,FRE,S,16,16,CLASS,
FSL100H1,FRE,S,15,15,CLASS,
FSL100H1,FRE,S,20,20,CLASS,
FSL100H1,FRE,S,45,45,ONLSYNC,
FSL100H1,FRE,S,49,49,ONLSYNC,
FSL100H1,FRE,S,50,50,ONLSYNC,
FSL102H1,FRE,S,15,15,CLASS,
FSL102H1,FRE,S,8,8,CLASS,
FSL102H1,FRE,S,16,16,CLASS,
FSL102H1,FRE,S,49,49,ONLSYNC,
FSL102H1,FRE,S,50,50,ONLSYNC,
FSL102H1,FRE,S,57,57,ONLSYNC,
FSL121Y1,FRE,Y,60,7,ONLSYNC,1
FSL121Y1,FRE,Y,32,5,CLASS,1
FSL121Y1,FRE,Y,28,11,ONLSYNC,1
FCS194H1,FRE,F,23,7,CLASS,1
FCS194H1,FRE,F,2,2,ONLSYNC,1
FCS196H1,FRE,S,6,6,CLASS,1
FCS196H1,FRE,S,19,3,ONLSYNC,1
FCS197H1,FRE,S,5,5,CLASS,1
FCS197H1,FRE,S,20,7,ONLSYNC,1
FRE210H1,FRE,S,16,1,CLASS,2
FRE210H1,FRE,S,74,5,ONLSYNC,2
FSL221Y1,FRE,Y,16,7,CLASS,2
FSL221Y1,FRE,Y,40,0,CLASS,2
FSL221Y1,FRE,Y,60,8,ONLSYNC,2
FSL221Y1,FRE,Y,60,2,ONLSYNC,2
FSL221Y1,FRE,Y,12,5,CLASS,2
FSL221Y1,FRE,Y,48,7,ONLSYNC,2
FSL221Y1,FRE,Y,44,4,ONLSYNC,2
FSL221Y1,FRE,Y,20,4,ONLSYNC,2
FRE245H1,FRE,F,20,10,CLASS,1
FRE245H1,FRE,F,70,13,ONLSYNC,1
FRE246H1,FRE,S,60,60,ONLSYNC,
FRE272H1,FRE,F,26,7,CLASS,2
FRE272H1,FRE,F,64,24,ONLSYNC,2
FRE273H1,FRE,S,20,3,CLASS,2
FRE273H1,FRE,S,70,18,ONLSYNC,2
FRE274H1,FRE,S,15,3,CLASS,2
FRE274H1,FRE,S,35,5,ONLSYNC,2
FCS292H1,FRE,F,60,46,ONLASYNC,
FRE304H1,FRE,F,30,19,ONLSYNC,
FRE310H1,FRE,S,11,7,CLASS,
FRE310H1,FRE,S,19,10,ONLSYNC,
FSL312H1,FRE,S,12,8,CLASS,
FSL312H1,FRE,S,23,9,ONLSYNC,
FSL313H1,FRE,F,14,9,CLASS,
FSL313H1,FRE,F,21,21,ONLSYNC,
FSL313H1,FRE,S,8,2,CLASS,
FSL313H1,FRE,S,27,8,ONLSYNC,
FRE314H1,FRE,F,30,13,CLASS,
FRE314H1,FRE,F,0,0,ONLSYNC,
FSL315H1,FRE,S,8,8,CLASS,
FSL315H1,FRE,S,27,20,ONLSYNC,
FRE318H1,FRE,S,8,4,CLASS,
FRE318H1,FRE,S,22,3,ONLSYNC,
FRE320H1,FRE,F,12,3,CLASS,
FRE320H1,FRE,F,18,9,ONLSYNC,
FSL321Y1,FRE,Y,26,6,CLASS,3
FSL321Y1,FRE,Y,12,11,CLASS,3
FSL321Y1,FRE,Y,15,12,CLASS,3
FSL321Y1,FRE,Y,20,18,ONLSYNC,3
FSL321Y1,FRE,Y,9,9,ONLSYNC,3
FSL321Y1,FRE,Y,23,22,ONLSYNC,3
FRE326H1,FRE,S,8,8,CLASS,
FRE326H1,FRE,S,22,13,ONLSYNC,
FRE332H1,FRE,S,8,7,CLASS,
FRE332H1,FRE,S,22,3,ONLSYNC,
FRE345H1,FRE,F,11,11,CLASS,
FRE345H1,FRE,F,19,16,ONLSYNC,
FSL375Y1,FRE,Y,16,5,CLASS,3
FSL375Y1,FRE,Y,34,16,ONLSYNC,3
FRE376H1,FRE,F,12,5,CLASS,
FRE376H1,FRE,F,18,10,ONLSYNC,
FRE378H1,FRE,F,17,3,CLASS,
FRE378H1,FRE,F,13,13,ONLSYNC,
FRE379H1,FRE,S,8,8,CLASS,
FRE379H1,FRE,S,42,28,ONLSYNC,
FRE383H1,FRE,F,26,17,CLASS,
FRE383H1,FRE,F,24,24,ONLSYNC,
FRE387H1,FRE,S,8,3,CLASS,
FRE387H1,FRE,S,22,14,ONLSYNC,
JFG388H1,FRE,S,32,4,CLASS,3
JFG388H1,FRE,S,88,6,ONLSYNC,3
FSL421Y1,FRE,Y,8,5,CLASS,3
FSL421Y1,FRE,Y,32,3,CLASS,3
FSL421Y1,FRE,Y,27,15,ONLSYNC,3
FSL421Y1,FRE,Y,3,3,ONLSYNC,3
FRE438H1,FRE,F,12,9,CLASS,
FRE438H1,FRE,F,7,4,ONLSYNC,
FSL442H1,FRE,F,12,5,CLASS,4
FSL442H1,FRE,F,23,16,ONLSYNC,4
FRE443H1,FRE,S,20,18,ONLSYNC,
FRE446H1,FRE,S,10,7,CLASS,
FRE446H1,FRE,S,10,8,ONLSYNC,
FRE471H1,FRE,F,8,1,CLASS,
FRE471H1,FRE,F,12,11,ONLSYNC,
FSL473H1,FRE,S,14,10,CLASS,4
FSL473H1,FRE,S,21,10,ONLSYNC,4
FRE486H1,FRE,F,6,0,CLASS,
FRE486H1,FRE,F,14,14,ONLSYNC,
FRE487H1,FRE,S,8,3,CLASS,
FRE487H1,FRE,S,12,10,ONLSYNC,
JEG100H1,GGR,S,26,26,CLASS,1
JEG100H1,GGR,S,124,46,ONLSYNC,1
GGR101H1,GGR,F,300,153,ONLASYNC,1
GGR107H1,GGR,F,300,102,ONLSYNC,1
GGR112H1,GGR,S,30,30,CLASS,1
GGR112H1,GGR,S,158,158,ONLSYNC,1
GGR124H1,GGR,F,80,25,ONLASYNC,1
GGR124H1,GGR,F,120,108,ONLASYNC,1
GGR124H1,GGR,S,380,167,ONLASYNC,1
GGR197H1,GGR,F,25,25,ONLSYNC,1
GGR198H1,GGR,F,9,3,CLASS,1
GGR198H1,GGR,F,16,2,ONLSYNC,1
GGR199H1,GGR,S,6,6,CLASS,1
GGR199H1,GGR,S,19,19,ONLSYNC,1
GGR201H1,GGR,S,21,12,CLASS,*
GGR201H1,GGR,S,64,36,ONLSYNC,*
GGR203H1,GGR,S,16,12,CLASS,*
GGR203H1,GGR,S,44,15,ONLSYNC,*
GGR205H1,GGR,F,16,16,CLASS,*
GGR205H1,GGR,F,55,29,ONLSYNC,*
GGR206H1,GGR,F,16,16,CLASS,*
GGR206H1,GGR,F,55,26,ONLSYNC,*
JGI216H1,GGR,S,28,15,CLASS,*
JGI216H1,GGR,S,4,4,CLASS,*
JGI216H1,GGR,S,6,2,ONLSYNC,*
JGI216H1,GGR,S,162,36,ONLSYNC,*
GGR217H1,GGR,F,26,26,CLASS,*
GGR217H1,GGR,F,94,68,ONLSYNC,*
GGR221H1,GGR,F,30,15,CLASS,*
GGR221H1,GGR,F,158,34,ONLSYNC,*
GGR223H1,GGR,S,48,48,CLASS,*
GGR223H1,GGR,S,202,61,ONLSYNC,*
GGR240H1,GGR,S,25,25,CLASS,
GGR240H1,GGR,S,96,72,ONLSYNC,
GGR251H1,GGR,S,23,9,CLASS,*
GGR251H1,GGR,S,102,20,ONLSYNC,*
GGR252H1,GGR,S,130,68,ONLASYNC,*
GGR252H1,GGR,S,370,65,ONLASYNC,*
GGR254H1,GGR,F,120,78,ONLASYNC,*
GGR270H1,GGR,F,250,150,ONLSYNC,*
GGR271H1,GGR,S,200,118,ONLSYNC,*
GGR272H1,GGR,F,28,28,CLASS,*
GGR272H1,GGR,F,160,50,ONLSYNC,*
GGR272H1,GGR,S,180,35,ONLASYNC,*
GGR273H1,GGR,S,14,14,CLASS,*
GGR273H1,GGR,S,87,70,ONLSYNC,*
GGR301H1,GGR,F,40,10,ONLSYNC,*
GGR305H1,GGR,S,18,18,CLASS,*
GGR305H1,GGR,S,83,20,ONLSYNC,*
GGR308H1,GGR,F,28,10,CLASS,*
GGR308H1,GGR,F,32,18,ONLSYNC,*
GGR314H1,GGR,S,208,49,ONLSYNC,*
GGR320H1,GGR,S,16,16,CLASS,*
GGR320H1,GGR,S,44,19,ONLSYNC,*
JGE321H1,GGR,F,60,60,ONLSYNC,*
JIG322H1,GGR,S,18,6,CLASS,*
JIG322H1,GGR,S,42,11,ONLSYNC,*
GGR324H1,GGR,S,16,11,CLASS,*
GGR324H1,GGR,S,44,12,ONLSYNC,*
GGR326H1,GGR,F,16,16,CLASS,*
GGR326H1,GGR,F,44,39,ONLSYNC,*
GGR327H1,GGR,S,16,15,CLASS,*
GGR327H1,GGR,S,44,20,ONLSYNC,*
GGR328H1,GGR,S,16,16,CLASS,*
GGR328H1,GGR,S,44,22,ONLSYNC,*
GGR329H1,GGR,S,45,33,CLASS,*
GGR329H1,GGR,S,45,45,ONLSYNC,*
JGE331H1,GGR,F,28,24,CLASS,*
JGE331H1,GGR,F,62,34,ONLSYNC,*
GGR332H1,GGR,S,16,16,CLASS,*
GGR332H1,GGR,S,44,17,ONLSYNC,*
GGR334H1,GGR,F,93,58,ONLSYNC,*
GGR336H1,GGR,F,16,16,CLASS,*
GGR336H1,GGR,F,77,47,ONLSYNC,*
GGR337H1,GGR,F,15,15,CLASS,*
GGR337H1,GGR,F,45,45,ONLSYNC,*
GGR339H1,GGR,S,9,9,CLASS,*
GGR339H1,GGR,S,51,51,ONLSYNC,*
GGR340H1,GGR,S,16,14,CLASS,*
GGR340H1,GGR,S,44,21,ONLSYNC,*
GGR341H1,GGR,F,60,47,ONLSYNC,*
GGR342H1,GGR,F,60,48,ONLSYNC,*
GGR344H1,GGR,F,14,14,CLASS,*
GGR344H1,GGR,F,46,20,ONLSYNC,*
JGI346H1,GGR,F,13,13,CLASS,*
JGI346H1,GGR,F,57,57,ONLSYNC,*
GGR347H1,GGR,F,60,15,ONLSYNC,*
GGR349H1,GGR,S,16,16,CLASS,*
GGR349H1,GGR,S,44,37,ONLSYNC,*
GGR357H1,GGR,S,13,13,CLASS,*
GGR357H1,GGR,S,57,52,ONLSYNC,*
GGR359H1,GGR,S,16,16,CLASS,*
GGR359H1,GGR,S,44,30,ONLSYNC,*
GGR360H1,GGR,S,16,10,CLASS,*
GGR360H1,GGR,S,44,19,ONLSYNC,*
GGR363H1,GGR,S,16,16,CLASS,*
GGR363H1,GGR,S,44,12,ONLSYNC,*
GGR373H1,GGR,F,60,46,ONLSYNC,*
GGR386H1,GGR,S,26,6,CLASS,*
GGR386H1,GGR,S,19,19,ONLSYNC,*
GGR387H1,GGR,S,15,4,CLASS,*
GGR387H1,GGR,S,45,7,ONLSYNC,*
GGR390H1,GGR,F,25,5,CLASS,
GGR406H1,GGR,S,8,6,CLASS,*
GGR406H1,GGR,S,22,4,ONLSYNC,*
GGR414H1,GGR,F,21,5,CLASS,*
GGR414H1,GGR,F,9,8,ONLSYNC,*
GGR416H1,GGR,F,30,25,ONLSYNC,*
GGR419H1,GGR,F,30,30,ONLSYNC,*
GGR421H1,GGR,F,30,14,ONLSYNC,*
GGR424H1,GGR,S,14,14,CLASS,*
GGR424H1,GGR,S,16,16,ONLSYNC,*
GGR430H1,GGR,S,8,8,CLASS,*
GGR430H1,GGR,S,22,6,ONLSYNC,*
GGR434H1,GGR,S,8,8,CLASS,*
GGR434H1,GGR,S,22,22,ONLSYNC,*
GGR438H1,GGR,S,6,6,CLASS,*
GGR438H1,GGR,S,24,15,ONLSYNC,*
JIG440H1,GGR,F,25,6,CLASS,*
JIG440H1,GGR,F,5,4,ONLSYNC,*
GGR458H1,GGR,F,30,19,ONLSYNC,*
GGR493Y1,GGR,Y,12,0,CLASS,
GGR493Y1,GGR,Y,18,0,ONLSYNC,
GER100Y1,GER,Y,30,13,ONLSYNC,1
GER100Y1,GER,Y,30,17,ONLSYNC,1
GER100Y1,GER,Y,30,6,ONLSYNC,1
GER100Y1,GER,Y,30,7,ONLSYNC,1
GER100Y1,GER,Y,30,10,ONLSYNC,1
GER100Y1,GER,Y,30,3,ONLSYNC,1
GER100Y1,GER,Y,30,7,ONLSYNC,1
GER100Y1,GER,Y,30,10,ONLSYNC,1
GER101H1,GER,S,5,0,CLASS,
GER101H1,GER,S,4,0,CLASS,
GER101H1,GER,S,2,0,CLASS,
GER101H1,GER,S,5,0,CLASS,
GER101H1,GER,S,1,0,CLASS,
GER101H1,GER,S,3,0,CLASS,
GER101H1,GER,S,2,0,CLASS,
GER101H1,GER,S,3,0,CLASS,
GER101H1,GER,S,3,0,ONLSYNC,
GER101H1,GER,S,2,0,ONLSYNC,
GER101H1,GER,S,0,0,ONLSYNC,
GER101H1,GER,S,1,0,ONLSYNC,
GER101H1,GER,S,3,0,ONLSYNC,
GER101H1,GER,S,0,0,ONLSYNC,
GER101H1,GER,S,4,0,ONLSYNC,
GER101H1,GER,S,2,0,ONLSYNC,
GER102Y1,GER,Y,3,0,ONLSYNC,
GER102Y1,GER,Y,3,0,ONLSYNC,
GER102Y1,GER,Y,3,0,ONLSYNC,
GER150H1,GER,S,8,6,CLASS,
GER150H1,GER,S,42,7,ONLSYNC,
GER194H1,GER,F,20,0,ONLSYNC,1
GER195H1,GER,S,10,10,CLASS,1
GER195H1,GER,S,15,1,ONLSYNC,1
GER200Y1,GER,Y,30,13,ONLSYNC,
GER200Y1,GER,Y,30,8,ONLSYNC,
GER200Y1,GER,Y,30,14,ONLSYNC,
GER200Y1,GER,Y,30,10,ONLSYNC,
GER201H1,GER,S,5,0,CLASS,
GER201H1,GER,S,5,0,CLASS,
GER201H1,GER,S,5,0,CLASS,
GER201H1,GER,S,5,0,CLASS,
GER201H1,GER,S,0,0,ONLSYNC,
GER201H1,GER,S,0,0,ONLSYNC,
GER201H1,GER,S,0,0,ONLSYNC,
GER201H1,GER,S,0,0,ONLSYNC,
GER205H1,GER,S,12,7,CLASS,
GER205H1,GER,S,18,18,ONLSYNC,
GER260Y1,GER,Y,15,5,ONLSYNC,
GER275H1,GER,F,100,23,ONLSYNC,
GER290H1,GER,S,50,5,ONLSYNC,
GER300Y1,GER,Y,30,21,ONLSYNC,
GER300Y1,GER,Y,30,15,ONLSYNC,
GER300Y1,GER,Y,30,11,ONLSYNC,
GER301H1,GER,S,1,0,CLASS,
GER301H1,GER,S,2,0,CLASS,
GER301H1,GER,S,2,0,CLASS,
GER301H1,GER,S,3,0,ONLSYNC,
GER301H1,GER,S,4,0,ONLSYNC,
GER301H1,GER,S,3,0,ONLSYNC,
GER305H1,GER,F,30,9,ONLSYNC,
GER310H1,GER,F,40,27,ONLSYNC,
GER321H1,GER,S,8,2,CLASS,
GER321H1,GER,S,22,6,ONLSYNC,
GER322H1,GER,S,5,0,CLASS,
GER322H1,GER,S,25,4,ONLSYNC,
GER323H1,GER,F,8,8,ONLSYNC,
GER326H1,GER,S,9,4,CLASS,
GER326H1,GER,S,21,2,ONLSYNC,
GER332H1,GER,F,30,5,ONLSYNC,
GER360H1,GER,F,15,0,ONLSYNC,
GER361H1,GER,F,30,2,ONLSYNC,
GER370H1,GER,F,30,15,ONLSYNC,
GER372H1,GER,S,9,4,CLASS,
GER372H1,GER,S,21,5,ONLSYNC,
JFG388H1,FRE,S,32,4,CLASS,3
JFG388H1,FRE,S,88,6,ONLSYNC,3
GER391H1,GER,F,5,0,ONLASYNC,
GER391H1,GER,S,5,0,ONLASYNC,
GER400H1,GER,F,30,13,ONLSYNC,
GER401H1,GER,S,8,1,CLASS,
GER401H1,GER,S,22,7,ONLSYNC,
GER410H1,GER,F,10,6,CLASS,
GER410H1,GER,F,10,6,ONLSYNC,
GER431H1,GER,S,10,2,CLASS,
GER431H1,GER,S,7,3,ONLSYNC,
GER460H1,GER,S,4,0,CLASS,
GER460H1,GER,S,11,0,ONLSYNC,
HIS101Y1,HIS,Y,198,198,ONLSYNC,1
HIS103Y1,HIS,Y,320,302,ONLSYNC,1
HIS108Y1,HIS,Y,160,59,ONLASYNC,1
HIS110Y1,HIS,Y,160,24,ONLASYNC,1
HIS192H1,HIS,F,10,10,CLASS,1
HIS192H1,HIS,F,15,15,ONLSYNC,1
HIS194H1,HIS,F,25,25,ONLSYNC,1
HIS195H1,HIS,S,9,9,CLASS,1
HIS195H1,HIS,S,16,16,ONLSYNC,1
HIS196H1,HIS,S,6,6,CLASS,1
HIS196H1,HIS,S,19,4,ONLSYNC,1
EUR200Y1,CERES,Y,20,11,CLASS,*
EUR200Y1,CERES,Y,68,7,ONLSYNC,*
HIS205H1,HIS,S,16,16,CLASS,
HIS205H1,HIS,S,59,58,ONLSYNC,
HIS208Y1,HIS,Y,16,16,CLASS,
HIS208Y1,HIS,Y,44,32,ONLSYNC,
HIS218H1,HIS,F,60,44,ONLSYNC,
HIS230H1,HIS,F,60,60,ONLSYNC,
HIS231H1,HIS,S,9,9,CLASS,
HIS231H1,HIS,S,51,51,ONLSYNC,
HIS241H1,HIS,F,150,111,ONLSYNC,
HIS242H1,HIS,S,26,26,CLASS,
HIS242H1,HIS,S,124,106,ONLSYNC,
HIS243H1,HIS,F,150,113,ONLSYNC,
HIS244H1,HIS,S,28,28,CLASS,
HIS244H1,HIS,S,122,45,ONLSYNC,
HIS245H1,HIS,S,14,14,CLASS,
HIS245H1,HIS,S,86,39,ONLSYNC,
HIS262H1,HIS,F,120,65,ONLSYNC,
HIS264H1,HIS,S,25,25,CLASS,
HIS264H1,HIS,S,95,62,ONLSYNC,
HIS268H1,HIS,S,23,23,CLASS,
HIS268H1,HIS,S,127,119,ONLSYNC,
HIS271Y1,HIS,Y,150,150,ONLASYNC,
HIS280Y1,HIS,Y,33,33,ONLSYNC,
HIS280Y1,HIS,Y,207,171,ONLSYNC,
HIS282Y1,HIS,Y,60,60,ONLSYNC,
HIS291H1,HIS,F,90,73,ONLSYNC,
HIS295Y1,HIS,Y,14,14,CLASS,
HIS295Y1,HIS,Y,46,46,ONLSYNC,
JHP304Y1,POL,Y,14,3,CLASS,*
JHP304Y1,POL,Y,36,2,ONLSYNC,*
HIS306H1,HIS,S,12,12,CLASS,
HIS306H1,HIS,S,33,33,ONLSYNC,
